monotonic_ns,native_monotonic_ns,native_age_ms,reference_frame,source_time_s,joint,act_raw_rad,saved_reference_rad,native_reference_rad,issued_command_rad,measured_rad
14794543800297155,14794543789081685,11.21547,543,8.86,left_hand_thumb_0_joint,-0.3269126057624817,-0.32691261172294617,-0.32691261172294617,-0.32691261172294617,-0.27799418551592986
14794543800297155,14794543789081685,11.21547,543,8.86,left_hand_thumb_1_joint,0.922995662689209,0.9229956865310669,0.9229956865310669,0.9229956865310669,0.8940296704158577
14794543800297155,14794543789081685,11.21547,543,8.86,left_hand_thumb_2_joint,0.3883987247943879,0.3883987367153168,0.3883987367153168,0.3883987367153168,0.4069613567895
14794543800297155,14794543789081685,11.21547,543,8.86,left_hand_middle_0_joint,-0.16458429694175714,-0.16458429396152496,-0.16458429396152496,-0.16458429396152496,-0.14133314278908646
14794543800297155,14794543789081685,11.21547,543,8.86,left_hand_middle_1_joint,-1.5546310901641847,-1.5546311140060425,-1.5546311140060425,-1.5546311140060425,-1.5599420821498
14794543800297155,14794543789081685,11.21547,543,8.86,left_hand_index_0_joint,-0.26771228313446044,-0.2677122950553894,-0.2677122950553894,-0.2677122950553894,-0.2505300160547904
14794543800297155,14794543789081685,11.21547,543,8.86,left_hand_index_1_joint,-0.958432650566101,-0.958432674407959,-0.958432674407959,-0.958432674407959,-0.9588047226638099
14794543800297155,14794543789081685,11.21547,543,8.86,right_hand_thumb_0_joint,-0.4645521342754364,-0.4645521342754364,-0.4645521342754364,-0.4645521342754364,-0.5030541437189326
14794543800297155,14794543789081685,11.21547,543,8.86,right_hand_thumb_1_joint,-0.9181292295455933,-0.9181292057037354,-0.9181292057037354,-0.9181292057037354,-0.7865561229241669
14794543800297155,14794543789081685,11.21547,543,8.86,right_hand_thumb_2_joint,-0.5216445922851564,-0.5216445922851562,-0.5216445922851562,-0.5216445922851562,-0.3950982908595803
14794543800297155,14794543789081685,11.21547,543,8.86,right_hand_index_0_joint,0.9615244150161744,0.9615244269371033,0.9615244269371033,0.7596111297607422,0.509946255492987
